,44.635818,st margarets bay rd opposite sheppards run,,,,-63.677128,,6179,,,0
,44.651218,st margarets bay rd before devonshire dr,,,,-63.723522,,6176,,,0
,44.639675,st margarets bay rd before donovon dr,,,,-63.705498,,6177,,,0
,44.657211,st margarets bay rd before civic address 2357,,,,-63.736183,,6174,,,0
,44.650944,st margarets bay rd before clearwater dr,,,,-63.722794,,6175,,,0
,44.648708,st margarets bay rd before civic address 1966,,,,-63.718586,,6172,,,0
,44.653645,st margarets bay rd before civic address 2177,,,,-63.728279,,6173,,,0
,44.647423,st margarets bay rd in front of timberlea vil pkwy,,,,-63.715931,,6170,,,0
,44.638992,st margarets bay rd before alderwood dr,,,,-63.628456,,6171,,,0
,44.652283,gottingen st [northbound] before cornwallis st,,,,-63.583729,,6778,,,0
,44.653309,gottingen st [northbound] before cunard st,,,,-63.58522,,6779,,,0
